"lessonNumber","lessonKey","section","syllabusId","objectiveId","atomicObjective","defaultVisibleTeachingEvidence","materialTypes","materialTitles","questionIds","pastPaperReference","reviewStatus","desktopEvidence","mobileEvidence","confidence"
"012","S2-L06","2","S2.12","S2.12.A02","Distinguish real-time and on-demand streaming.","Streaming begins before the complete media file arrives","table","Real-time and on-demand","S2-L06-Q1","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-012.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-012.png","high"
"012","S2-L06","2","S2.12","S2.12.A03","Explain bit rate as bits transmitted/consumed per second.","The buffer level is the difference between two rates over time","reservoir | cards | flow","Reservoir analogy: fill rate, stored level and drain rate | Read the sign of the rate difference | Worked rate example","S2-L06-Q2 | S2-L06-Q3","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-012.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-012.png","high"
"012","S2-L06","2","S2.12","S2.12.A04","Explain how a buffer temporarily stores arriving data.","The buffer level is the difference between two rates over time","reservoir","Reservoir analogy: fill rate, stored level and drain rate","S2-L06-Q2 | S2-L06-Q3","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-012.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-012.png","high"
"012","S2-L06","2","S2.12","S2.12.A05","Predict buffer change from incoming and playback rates.","The buffer level is the difference between two rates over time","reservoir | cards | flow","Reservoir analogy: fill rate, stored level and drain rate | Read the sign of the rate difference | Worked rate example","S2-L06-Q2 | S2-L06-Q3","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-012.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-012.png","high"
"012","S2-L06","2","S2.12","S2.12.A06","Explain why sustained insufficient broadband speed causes adaptation or interruption.","The buffer level is the difference between two rates over time","reservoir | flow","Reservoir analogy: fill rate, stored level and drain rate | Worked rate example","S2-L06-Q3","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-012.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-012.png","high"
"013","S2-L07","2","S2.13","S2.13.A01","Explain the internet as a global network of networks.","The internet carries many services; the WWW is one","analogy | table","One infrastructure, several services | Infrastructure or service?","S2-L07-Q1","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-013.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-013.png","high"
"013","S2-L07","2","S2.13","S2.13.A02","Explain the WWW as one internet service of linked resources.","The internet carries many services; the WWW is one","analogy | table","One infrastructure, several services | Infrastructure or service?","S2-L07-Q1","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-013.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-013.png","high"
"013","S2-L07","2","S2.13","S2.13.A03","Classify non-WWW internet services correctly.","The internet carries many services; the WWW is one","analogy | table","One infrastructure, several services | Infrastructure or service?","S2-L07-Q1","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-013.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-013.png","high"
"013","S2-L07","2","S2.14","S2.14.A01","Explain a modem’s role at an access link.","Access infrastructure connects the local router to wider networks","flow | table","From a home device to the internet | Router is not modem","S2-L07-Q2","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-013.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-013.png","high"
"013","S2-L07","2","S2.14","S2.14.A02","Describe PSTN connectivity.","Access infrastructure connects the local router to wider networks","table","Connection route and trade-off","S2-L07-Q2","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-013.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-013.png","high"
"013","S2-L07","2","S2.14","S2.14.A03","Describe a dedicated line.","Access infrastructure connects the local router to wider networks","table","Connection route and trade-off","S2-L07-Q3","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-013.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-013.png","high"
"013","S2-L07","2","S2.14","S2.14.A04","Describe a cell phone/cellular network connection.","Access infrastructure connects the local router to wider networks","table","Connection route and trade-off","S2-L07-Q3","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-013.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-013.png","high"
"013","S2-L07","2","S2.14","S2.14.A05","Choose connection infrastructure for a scenario.","Access infrastructure connects the local router to wider networks","table","Connection route and trade-off","S2-L07-Q3","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-013.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-013.png","high"
"014","S2-L08","2","S2.15","S2.15.A01","Describe IPv4 format and 32-bit length.","An IP address identifies a network interface for routing","address-demo","Read version and interface separately","S2-L08-Q1","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-014.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-014.png","high"
"014","S2-L08","2","S2.15","S2.15.A02","Describe IPv6 format and 128-bit length.","An IP address identifies a network interface for routing","address-demo","Read version and interface separately","S2-L08-Q1","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-014.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-014.png","high"
"014","S2-L08","2","S2.15","S2.15.A03","Explain that an IP address is associated with a network interface.","An IP address identifies a network interface for routing","address-demo","Read version and interface separately","S2-L08-Q1","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-014.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-014.png","high"
"014","S2-L08","2","S2.15","S2.15.A04","Use subnet information to decide local or routed delivery.","Subnet, public/private and static/dynamic answer different questions","flow","Worked local-or-router decision","S2-L08-Q2","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-014.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-014.png","high"
"014","S2-L08","2","S2.15","S2.15.A05","Compare public and private addresses and security implications.","Subnet, public/private and static/dynamic answer different questions","table","Do not mix scope and assignment","S2-L08-Q3","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-014.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-014.png","high"
"014","S2-L08","2","S2.15","S2.15.A06","Compare static and dynamic assignment.","Subnet, public/private and static/dynamic answer different questions","table","Do not mix scope and assignment","S2-L08-Q3","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-014.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-014.png","high"
"014","S2-L08","2","S2.16","S2.16.A01","Break a URL into scheme, domain and path.","DNS resolves the domain; the browser requests the path","url-demo","Break the URL before resolving it","S2-L08-Q4","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-014.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-014.png","high"
"014","S2-L08","2","S2.16","S2.16.A02","Explain DNS domain-to-IP resolution.","DNS resolves the domain; the browser requests the path","flow","DNS and browser sequence","S2-L08-Q4","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-014.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-014.png","high"
"014","S2-L08","2","S2.16","S2.16.A03","Trace browser contact and resource request after DNS.","DNS resolves the domain; the browser requests the path","flow","DNS and browser sequence","S2-L08-Q4","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-014.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-014.png","high"
"015","S3-L01","3","S3.01","S3.01.A01","Show understanding of the need for input, output, primary memory and secondary (including removable) storage","The need for input, output, primary storage, secondary storage and removable storage","analogy | cards | worked-example | reviewed-visual","Observe, decide and act | Structure and relationships | The need for input, output, primary storage, secondary storage and removable storage: complete worked route | Component roles and examples","V3-Q-L013-01","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-015.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-015.png","high"
"015","S3-L01","3","S3.02","S3.02.A01","Show understanding of embedded systems","Embedded systems and their benefits/drawbacks","table | worked-example | reviewed-visual","Compare by technical factor | Embedded systems and their benefits/drawbacks: complete worked route | What is an embedded system?","V3-Q-L013-02 | V3-Q-L013-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-015.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-015.png","high"
"015","S3-L01","3","S3.02","S3.02.A02","Including: benefits and drawbacks of embedded systems","Embedded systems and their benefits/drawbacks","table | worked-example | reviewed-visual","Compare by technical factor | Embedded systems and their benefits/drawbacks: complete worked route | What is an embedded system?","V3-Q-L013-02 | V3-Q-L013-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-015.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-015.png","high"
"016","S3-L02","3","S3.03","S3.03.A01","Describe the principal operation of a laser printer.","Describe principal operation of laser printer, 3D printer, microphone, speakers, HDD, flash memory, optical reader/writer, touchscreen and VR headset.","flow | worked-example","Mechanism in examinable order | Trace three different conversions","V3-Q-L014-01 | V3-Q-L014-02 | V3-Q-L014-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-016.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-016.png","high"
"016","S3-L02","3","S3.03","S3.03.A02","Describe the principal operation of a 3D printer.","Describe principal operation of laser printer, 3D printer, microphone, speakers, HDD, flash memory, optical reader/writer, touchscreen and VR headset.","flow | worked-example","Mechanism in examinable order | Trace three different conversions","V3-Q-L014-01 | V3-Q-L014-02","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-016.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-016.png","high"
"016","S3-L02","3","S3.03","S3.03.A03","Describe the principal operation of a microphone.","Describe principal operation of laser printer, 3D printer, microphone, speakers, HDD, flash memory, optical reader/writer, touchscreen and VR headset.","flow | worked-example","Mechanism in examinable order | Trace three different conversions","V3-Q-L014-01","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-016.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-016.png","high"
"016","S3-L02","3","S3.03","S3.03.A04","Describe the principal operation of speakers.","Describe principal operation of laser printer, 3D printer, microphone, speakers, HDD, flash memory, optical reader/writer, touchscreen and VR headset.","flow | worked-example","Mechanism in examinable order | Trace three different conversions","V3-Q-L014-01","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-016.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-016.png","high"
