lesson,visual_id,method,asset_display,semantic_pass_1,semantic_pass_2,semantic_status,content_hash,release_status
093,explanation-databases-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,9d25ffab7505f0adb924cb780262735c65bc74dd346279727550afb418c3cdb8,Approved
093,explanation-ethics-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,5ff333b6f7f67f7a5383895159506cb78a01b87408d5f025baefdbf98c75161e,Approved
093,explanation-map-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,111380ed2c9d53179e1d3347e0cc14a99b216bbca4346cadcc303363c8e6a090,Approved
093,explanation-sql-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,1e283fbc4f82e9f0fa60fecf554b8c8c76f2eb62ac4237ab1dfe23f6d1b434a0,Approved
093,explanation-tracer-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,5d2d97d8128ffba9f90c61ea14c753336adbd519185c8ff2d5f3f189554f4e70,Approved
093,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,3d85be6894435dfea9a9ed8ec8fe35f9ed0e1f1827c8a340320ff2f8ac23ddfe,Approved
094,explanation-answer-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7003d79806e2c2b89e3457f983e2452f48855d803b4e66a03873542108c7ef41,Approved
094,explanation-commands-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b799ca020387dfb6df2c438a51d0f6bf75ba8d546b057639e05337dd9c6dde79,Approved
094,explanation-decoder-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,48e45c11e5f87e2fe9719cfa2e34d918af32be1cfdd264f7aca7f877726a8bdd,Approved
094,explanation-map-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,4e18926a7e3cc1cca4938b60e53fa02accc91aabfe14c710781d922afcf878ff,Approved
094,explanation-strategy-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b94516fb27ecec991f7d04e4b2ff5892d0572b15dcaf1657fddb3c8c5cedea35,Approved
094,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8ac8749999e77594ff176135feb06d70a0c2da4327cde2bae52ce4d8f4874658,Approved
095,explanation-marking-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2d3e12c63eb00f61a98d888869aa313bbe1d7b51f0779cbe9b40637fcef61fca,Approved
095,explanation-planner-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,aba3c3693c4b3a319a62b1d0dd9f600e431fa33dcd5c36719df1d2d56fb0ed3c,Approved
095,explanation-quiz-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f1e73c4186e19627a57a038d6e62008bd1f2de523e23a84ef05954b5edd14b39,Approved
095,explanation-short-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b5cdaa6ba717068e2f2178f50f1c10e005696b906fb9c52b29bdc89d3c6d3da1,Approved
095,explanation-timer-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,1ba791a610b4fd11bb67d9b11b9e956bdb979a79a1eaea7dab6876fb79ba36f3,Approved
095,explanation-timing-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,6843ee5961bfc44fd55715f3f539fa777eb5174729c162c594026954227d28d7,Approved
095,explanation-triage-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f47d7780c6c4d02f62ea334cf4b9cc90a9ad7f0fadb551ebb27b1d73f0a1e7ef,Approved
095,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7a4fc25b502f13a3dca09606ebf95ad7fdf5e31bfe73a9951fbf0594232ff200,Approved
096,explanation-balance-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2236af1ceab9255e9889605fef36e7bddbb426067857672f649739d9af873c7b,Approved
096,explanation-map-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,353303d1cc7b759f943c82f92b5cd43f2f7a67ef4dee08aaaa8d69dcacf0ab9b,Approved
096,explanation-marking-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,cb20365ba5d89373c346aee1d7d91dcbcaed33f875eb8d9b0bd130d094ede7b1,Approved
096,explanation-planner-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,bdc5c015ba8911301bb0695619828e98a6e7bd19370997b5aaefa9ab60fa1063,Approved
096,explanation-structure-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,3f71ca0049cb2e3c3937ffe3c6b0c460708c67ed639146ed49ce3cb4cbfb25bf,Approved
096,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,08e6a4e4d55d90ac64e8a172bdd40c8fc0b76491d061334f0870cf41a955210e,Approved
097,explanation-clinic-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,370646f73b4ecd8c83b9b23b5afface40470f239745321c117cfb23e1e67b8e8,Approved
097,explanation-coverage-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,44ed3e93f225016dfc5feb8a1704b7de6806a925465d920c061a6ae4e98f3073,Approved
097,explanation-diagnosis-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,9d2b3f99bf47b4b5acb08225036dab1685d0a2d2f9ed28d74ca8d9d7e61ee910,Approved
097,explanation-error-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7999ea8e64410796456f18e779726b62ac6632259832a072acddf874eb6f288d,Approved
097,explanation-rewrite-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,79a4db2e0135b89014430a3975912922391002e7b5df5e89311c06f2b5d79188,Approved
097,explanation-routine-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8ace3eefb0ee715e961c557d2f3a274feb8392c1b10a6ac192bf21d1004edba5,Approved
097,explanation-score-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f46a010cb0e70c59b27d8a38e494a993944fe82ba82a7f89f5f9fce4c3a98cb8,Approved
097,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,bc49aa5db6deabc4eeb899f03dfbaea318240cb4d551a5592dc48f32c0cf8a60,Approved
098,explanation-concept-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,77e4e14abae4dacc02ae033a6ff657df0c1c91fa1b683ac2f2b41ce59731ed17,Approved
098,explanation-constraints-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,165e43c8a69ab871c217aac2c10814060e4c21a1b6eb9680779128fac6c9d23a,Approved
098,explanation-model-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,631cf7c27334c4277ad86a95aa80c5378d42ceac75ab30f901e6242cfa52a667,Approved
098,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,dde83e4ef2290b482cb1a0d8d8bde6740d930391e9e88afc43b41c0be0072e90,Approved
099,explanation-abstraction-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b41386ce6c490681ff0c37087702a3e08aaf567bd857f51c593b9fc112d6fddd,Approved
099,explanation-decomposition-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,bbb24810e522d345429b1f5671249552d551b2d0ee593e274a7781dcdbba92fc,Approved
099,explanation-filter-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e71be4e2b28d308394f8254317ad0039cfa8ed68221537e13eb45c738aa5b505,Approved
099,explanation-pattern-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,d3231a40443ba082476f885572b31723a9ef73281c9ce7e0002fe1ca3f46d6fe,Approved
099,explanation-sorter-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8555dcae1b65104dbb413f61440ec0ae34d6d9ab66a503725472ce817013d2c5,Approved
099,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e9b86d767a2b49eaf8872aa8322fe367a54926bec3c20235a4f329168102cbdd,Approved
100,explanation-combining-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,9c7447b855498a8cbfdc5e052d8b53319317825aafa1f5233c4bd14bc66cc914,Approved
100,explanation-iteration-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e3abaad157d358c8044048fb4ea3535557534d5ac96abcb64bc55a4a9e994fbd,Approved
100,explanation-pseudocode-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,df5bb1481f0dc41041b5541e5d532f50f8e23d247b545dd4c578832282c81952,Approved
100,explanation-selection-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,fbe14dc47fa145708f2145ff826acf9f2748e8e107c24862888fa888d6a67619,Approved
100,explanation-sequence-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,011015d7485079b663a0c8b935c819b8044764356e1703a982ad1dcfc88548aa,Approved
100,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e538672b590c3ace79558659d034077d3dff2618d8e72b202249d7b48e7949fb,Approved
101,explanation-equivalence-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,5db2c1905670caeec00c889a0b57462d888d299f88c9afd2cbbd75ca2a93802c,Approved
101,explanation-flowcharts-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,a7b1769f3dfb7ded28779d23302fd9afa7143c8a6907291614796fbb7b74b95f,Approved
101,explanation-notation-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b2a33643fd13ecc12be7f3efb65ca8c9bea01ecceecef7d999ddb2c2a825022b,Approved
101,explanation-pseudocode-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,3f5cf156f3c0351f60bb84d6faf0d2bcbe07ca2627b5349c35862daf823a0585,Approved
101,explanation-structure-tool-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,54132421b61cfe0befa097d6509a061c4473025e76ae0ac1870446f07c07829f,Approved
101,explanation-symbol-tool-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,3744144bfec7a91a3a4bc1a4153565f932591aa188a2ff74fd1007727be24f2c,Approved
101,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,66bb7121ce3fbe33a01dfb777f487d1cdf930e5ec7b84bb1cff7b957803a2b28,Approved
102,explanation-dry-run-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,1686e606502039bb93773b355f6b4996cc88c0659f12268eee6ca0ebdf07253b,Approved
102,explanation-loops-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,3ee9e9c0d48121fd6205bc9e9553e061c71d991b6c29a97ae1b25c6a38407265,Approved
102,explanation-predictor-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2fcd84f35cf13975c6771cd7dc03373576e33b13ed8314c67ea77ad208e28967,Approved
102,explanation-pseudocode-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,c33507d1f412a6f986bbfa27651ad7383da60be52dbf19e9c8f719108295c760,Approved
102,explanation-trace-table-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,50ab36c550973723fd8d3e71f85c943725925b876696e6eeecf1d8c289daa2a6,Approved
102,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2bdea59010282ac0646e72fc7aa7a0e96ac4623676ea9f7af16d3b17e303d1a9,Approved
103,explanation-checks-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,4edb027e0b075e107ad503ffdf7ea6eb2676172555371c7c2df5e6826c8beba0,Approved
103,explanation-defensive-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,eefd57eb5ab7caeb6f9355ac128a02c62e2e938cce99e6577bad76e6f551f8dc,Approved
103,explanation-pseudocode-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7104631277ea662b5ffa6fd9f12225750d679ed169915986de856d93735669d3,Approved
103,explanation-tester-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7bcff4f22cecb03888ca065aeef6f051713cba9c4909110c2f282dd5f16899cf,Approved
103,explanation-validation-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7cef86f883fbe0fbca1cc52e175f184ef5cb9c562426c05fc3be98687794b54e,Approved
103,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,74b92dc4a346f80085eced7d2ea23881aca2f378548b9445f7c66ad7d36ebdf8,Approved
104,explanation-binary-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,01f78e524ed5925fbbf669e707fc9d59eacab4febd6c0ef9bbd5640c9031021c,Approved
104,explanation-binary-tool-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f1edae78fb123a42bee450a00d668345a2098acaa4fee0d03ba9844868bc5dee,Approved
104,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,d0f9fd01a38294eb53af53758520f8eb24a3568f1e662a1660e730135532e3d2,Approved
104,explanation-linear-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,c1ddf3e271eae49c0a5cb36bd930eeff66c9e3be08db6a5ba32dfe4aaf6e89d0,Approved
104,explanation-linear-tool-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,16645f467e610aea5cdf1a6fb6fbf76db4787b3bf25cadc19351c2b90c2a8b97,Approved
104,explanation-pseudocode-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2c82cdc11108ef74b9dec9c00e5d31c1bd53435858ebab4788ece03edd74be96,Approved
104,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,69e0598f7a13c0b1337ec6ca9834bb810a54d076155fd5e1063c2e3ad44412a4,Approved
105,explanation-bubble-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,a92483cd676ffe8550fc27376bb82e6b5083b557735cb4c27183a892ef0b1cbb,Approved
105,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,cb1f2193bc6008e6e8b858313a206c5ed6d7462760fba8f5e9890c2a0db091d1,Approved
105,explanation-insertion-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,cf1a6155fb50cb6ef0da1c9c0c6d4f21805f1d9849598c0a667e35a8babfda3c,Approved
105,explanation-pseudocode-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e0e696697882da03bfa11605acdef8d825a835df6c0eebe7d7b72640a4c9ecf3,Approved
105,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,dfc926f6195cc0776f9a388cc24aa085811aad1945d4daa5fb08f2bb8332bca7,Approved
106,explanation-fixed-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,dd0f51e22e793c049c0eba9ae57d5f725f639dc22eeb4f9d575223121844aa16,Approved
106,explanation-initialise-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,9407b58e42d17839a9c03dfb73a600edf487537740f1b764957cd2d9178bc448,Approved
106,explanation-patterns-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,9f15ee55677a2dae7d822b3eeb71043bfe740ea04735d958c9affe884dc78d66,Approved
106,explanation-pseudocode-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,0cd1f3d22d14ba6202c2effc973e95ceb8f7b83c5b52d873efa6a9f3a2e603ff,Approved
106,explanation-sentinel-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,edb0bfaa8e2bb4e82b1e0aff0f698ca4fe76de0366c8d6e71088d5516a98af0d,Approved
106,explanation-trace-tool-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,a5940baee478f7d066631cf92a502593aceaf4616b5e98de8ffe1129816b2ac3,Approved
106,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8c85940a672ff7a9f78b146373438e3fbd6ffccf3c3b7ac5fac72b5a5d8ec38f,Approved
107,explanation-build-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2c9c4d8867bd954163ebfb422e6b94512b52349b9857d59c69f37ab69130ed18,Approved
107,explanation-model-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,4fae0d3958d647cda9e9bf231a941958129a1e956146cd0990fb9dc4c03b242b,Approved
107,explanation-patterns-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,ef2f43bbf08cae9fff8cf02b014314053784a6cadedd6ad16a03a0042ed81104,Approved
107,explanation-pseudocode-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,090655d556723d3b3b35f35bbee2ad2a29e36a03ece76ab55c76367e5c28e810,Approved
107,explanation-scanner-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,dbcd46dc4c8eee90e5c15e7e8236400d16c9d7ef373bfb26b46481f38236745e,Approved
107,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,799d48a12a0338f830584bddc7040f919ee07431e458339320c1c34d2481f1ca,Approved
108,explanation-counting-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,de38ff68cedc5e92ece2cee4d631bb48adcd22359d0f5577af4b0b7525c650d4,Approved
108,explanation-model-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,bb51217fbe5323170d04cb2a707dbc67fed2ebb4b6e333742e125dfdfade1968,Approved
108,explanation-pseudocode-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,584d4f1b3e5ba5f1503d3b4722c98400263d87bc9910706d36be71007b10110f,Approved
108,explanation-reset-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,a7be85797998cf7b631a6d592540169d39cfe8343199e72cfba03e446983f314,Approved
108,explanation-table-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,49aa3699728c007e9bfe01b7e1222a1691b93257906a09949b1867e98fa631b1,Approved
108,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,877d3744c5e1ab6037cd9b3dd353a922a6109b8b1c29543d716cefd9752d29c1,Approved
109,explanation-cases-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,424809ba65bb5863719707e824525416dbc59ee85c85791e01299cfd3f39ae44,Approved
109,explanation-estimator-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,cf3542d5d4defd886645ca7dc2420484c9cd09faf24f12a0dbe7c1f0585579db,Approved
109,explanation-loops-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,74dee86c54eb829284de0c41c4b2ef0431e6170bd7e12c96fcdce11766421356,Approved
109,explanation-measure-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,fd8957692caa91c2b2977f8b0a12d54b5642f0fab8ea3eb9eb978566f36bab24,Approved
109,explanation-pseudocode-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,03edd1c45fe198d5f970e3f029a06b4dd82dbee6828dbe235a0210a9755665d2,Approved
109,explanation-search-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8dea7f90d1a4c1398234a542517846b6660c58e17853333cd2c0675694a96d1f,Approved
109,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7e4fde3f6616fd7f3d25ada01f6eeb5c30a0eea221053a9fb1383c55756c1873,Approved
110,explanation-cleaner-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2f2e0d8ccc9c0b85f123f15750532859973c1e8b169173ad3133ae2cbd85e065,Approved
110,explanation-conversion-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,520ecc31f8077987bae0ebbfa002735bb31f40d59cee3d75334eea01c787b204,Approved
110,explanation-java-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,03c009b796a2be295e6e8209282bf01bd42f34cf6bb4197b0718c1e9a75a40bb,Approved
110,explanation-notation-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b16b3901ea6c1d571351f146aedb1352fb368ad117deafec0445a4c094224849,Approved
110,explanation-readability-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f5da824953e0b80c39b4624d61943922b5c0745ccefe1368456a3f9b2e6a9f47,Approved
110,explanation-structure-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b89ca4f0ab136864a44165a853e59459b9490ab4446bb337afbcdca6df59793c,Approved
110,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,a7c781be57a58914937b69c5df72bdcfb4e3564cd5d3a601d274d182b0734f9c,Approved
111,explanation-analyser-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8c88ce8b8b1cd393f4011b5947659d3e78f58e85323b7aff81959499621752b3,Approved
111,explanation-ipoc-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,16cc84c9b6e91ba775def7d2184c0dcfc14e59b58fd22b80f19bf8f97dc21a9b,Approved
111,explanation-pseudocode-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,0f97ebe459ff12ebd20f22b8d2792bcd7559b696e226fe85b6bd0513d9c818f8,Approved
111,explanation-requirements-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,61ba1f3a9feb4672b752eef517901eea79b0aab89eb4acff9edd8a076931f021,Approved
111,explanation-structures-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,cd6b8527f0cc2fb6d4be892cd7d6c1bc868590d7c464d82e1eb439934a68f62c,Approved
111,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,71b0deb087cd7eec30c31c25e2d429731d8e68d057e6f2bc269d8833cc0c0d9b,Approved
112,explanation-fixer-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,0e8903e3ee8813ad19df40a1ca256e79f56282f93be292afdfc19997e4045321,Approved
112,explanation-patterns-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,d01b58c6292eec9bc3944550a940cdc9613d968e45e570afacd2ac0b8ddf13cb,Approved
112,explanation-pseudocode-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,c84dbd05c40da16cbdd62ac65b78b77d308f7e851582017ba3055e40d1f2f920,Approved
112,explanation-retrieval-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f4d1490756c926cff3e94aa4a38e49e50e3edc72cfaf80282f4310801d3e60ca,Approved
112,explanation-triage-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f3be2719ae209f602a70ef641bb6cd68f550ed32f9a6aa6874ee8a9d60b828e5,Approved
112,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,dc8a5a8821f9e804a409a4d69c48cf6e401bcca01f34a02e71a345818f66c4c6,Approved
113,explanation-built-in-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,30677fcf527eed852cb97532d19f98c726f85031b1b8805bb6da79af76942922,Approved
113,explanation-choose-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,62d185a8980b8486be123a29fedbc710c1c27f661a914f1bb3a1345da6149fd2,Approved
113,explanation-pseudocode-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2cd69cf5492052f57a44575b7f734cc99a6b21624c515da7eaef8cae4ad207ca,Approved
113,explanation-user-defined-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,0353b925b1564e54738c0d5b9c416f3891b3f587dd6582207adbe84b1cb883b2,Approved
113,explanation-why-types-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8865a11139b11add48d5b07c6b9bb48f531774b198cc03115a7557941d8a7d6c,Approved
113,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,9bd7cb96ce59cf117136f77a0b8e395687f7be088d2f12a383839200c299d2d7,Approved
114,explanation-assignment-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7f33028ec5cc733b7a5ada8ffe1bad1bae0f13bfe6bfcf3e455a9596190d14b4,Approved
114,explanation-constants-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,613b53dbc3e9391254b6678137250d37572134a4a8d5a13f790b6dc0211faf4c,Approved
