id,source,lesson,section,marks,status,content_hash,second_review
AQ081-Q4,assessment,81,"7.1,8.1",2,Approved,80d8d61253b5d9ea3dd4648d85f7af45299cd7911196bfef887f1c00ade04ea2,Ethics
AQ081-Q5,assessment,81,"7.1,8.1",2,Approved,5187baee422b4a26ef02db9f74d0a6f93ed932f9399f81ddcdd18b187c97a286,Ethics
AQ086-Q1,assessment,86,"8.1,8.2,8.3",2,Approved,05df6162164f6d25260dde85e933bbf62cc2ef3011294f9d7c3e361188bb5762,Databases
AQ086-Q2,assessment,86,"8.1,8.2,8.3",2,Approved,eb59159cc99966aa7a30cd2055abea637f2598114fd16608cfc94c1aff111070,Databases
AQ086-Q3,assessment,86,"8.1,8.2,8.3",2,Approved,e06f62ae2a07b2537c87e94a84183d9d9d9be7f098d447a16458f9fb76636cb0,Databases
AQ086-Q4,assessment,86,"8.1,8.2,8.3",2,Approved,cb4e97d9ebe3bdd7dee8aafa5b9e43ba95c616d1d54c6cc84f07b0665a6a8958,Databases
AQ086-Q5,assessment,86,"8.1,8.2,8.3",2,Approved,ed8073c0f172f4a504afc8d7e5c019a68e3234f1b7535a6db0a23db6b8ebe049,Databases
AQ091-Q1,assessment,91,1-8,2,Approved,4e17fe7869f7cae54314a93584cc7bb9f167f313edd81a6f124a0eaf3a12293e,Databases
AQ091-Q2,assessment,91,1-8,2,Approved,f0aa37f89c68ec0b66a8497666afd65a3811ebed79e445b18e6e691ad76e9fea,Databases
AQ091-Q3,assessment,91,1-8,2,Approved,ef4d35cb9271a9108a02531ccb6cd5b5b11c4592f4b45d880208705cc5882eab,Databases
AQ091-Q4,assessment,91,1-8,2,Approved,ed8974f8b7315cc2faff61c6f3cd93f03fc57627be74bd496257a0342865f978,Databases
AQ091-Q5,assessment,91,1-8,2,Approved,96eae4ce0116745515ca9bcad0c1ada31fea4c215d05da758a142c84d6e3eb28,Databases
AQ096-Q1,assessment,96,3-8,2,Approved,85e57fd2ab3a885927050ef2db0f41236e1e0343be03e54d769ea0195f0d32d1,Databases
AQ096-Q2,assessment,96,3-8,2,Approved,f5a715de7534e4317adec4d8fd1c33ba2553673222a89578ab776715decb9f38,Databases
AQ096-Q3,assessment,96,3-8,2,Approved,0810ddaf9373fad0a53186b15be23651c3e566647e8c2b252ef25be1a2893663,Databases
AQ096-Q4,assessment,96,3-8,2,Approved,0ba295401080f345dc777a10dcdab1b8f45c23bfec5d86b048f49cfe5586ef8a,Databases
AQ096-Q5,assessment,96,3-8,2,Approved,c58f7f46986fcc9c7f3a8d7630c0b3a43e44701dbd1cb41a66cce0090c70c876,Databases
AQ101-Q1,assessment,101,1-9,2,Approved,f47b462e6dc37a7decdf4c7977617b70d0a999cef3b8c5778fe7665a9b9e7231,-
AQ101-Q2,assessment,101,1-9,2,Approved,2fe3ee89042bfe52e2cad299108fe9f8beda5fa4b5a2e1af312ab7c3de0a5948,-
AQ101-Q3,assessment,101,1-9,2,Approved,1572d2d43185bc71da1a81c797ad4a3d8835137f0aa6620bb906dbdbd752b367,-
AQ101-Q4,assessment,101,1-9,2,Approved,eccd26e82c6df68a083001c9f37d86ed8cca3f53346743f8827c1822a2965d2b,-
AQ101-Q5,assessment,101,1-9,2,Approved,13fbe634a723792c6ce0757a66b44df4090ff4472f534073c21cf950097f535f,-
AQ106-Q1,assessment,106,"9.1,9.2",2,Approved,ebbff6c754f5d6ab1e8b08f05f36ca9b74267735bd3eb9d416ed0ecf4b4137ae,-
AQ106-Q2,assessment,106,"9.1,9.2",2,Approved,7088edf95769f690243edf6a7b2abeea092bcc6c9a0fedc6b527acefff8f2dde,-
AQ106-Q3,assessment,106,"9.1,9.2",2,Approved,c4ba5b3b057e5a19e9c6d17a786d2693eef7f36112ce71215311817264868e49,-
AQ106-Q4,assessment,106,"9.1,9.2",2,Approved,bc279ddd193b9999ab574f1d0155de1ea1a24395c0eb76763423b90b561a14a1,-
AQ106-Q5,assessment,106,"9.1,9.2",2,Approved,3e65957c46999ebde128188b414e9e87f4738d57fb9b8f91a0f666b59b48d7d7,-
AQ111-Q1,assessment,111,9.2,2,Approved,3d5e12a954a21fa97069dee7402cc28a74135d32e7f6bfe68456b1906832528f,-
AQ111-Q2,assessment,111,9.2,2,Approved,eb1813d76b3ea32a538e5ab7cbf91fc77d5373396e20f3dd4b07b29fff050057,-
AQ111-Q3,assessment,111,9.2,2,Approved,bfadb960d31ee12537353cbc383b44fe87b22085bdf3dd26526c56bdd1515edc,-
AQ111-Q4,assessment,111,9.2,2,Approved,cd4cb432682f8f8621ca439be3e553846061441d0f2dde31dff2f3b63061f4da,-
AQ111-Q5,assessment,111,9.2,2,Approved,0ce9f0726be27802ad9d3e60ff37a031262d57ea0c116a8e27c1e6b6ebfa9018,-
AQ116-Q1,assessment,116,"9,10.1,10.2",2,Approved,d1b6881a939e231eeeec321a7badc132dd261e9db613a09fe2f418e25fcbcb90,-
AQ116-Q2,assessment,116,"9,10.1,10.2",2,Approved,7243fad1c7040160d99a7c13341cd825fa899fffeb17c8297acfe76cd2cda8ec,-
AQ116-Q3,assessment,116,"9,10.1,10.2",2,Approved,7475f18eb04818823d99cfe8406acddb53af65e3f56a3c3eb1153c4864011c68,-
AQ116-Q4,assessment,116,"9,10.1,10.2",2,Approved,5fbd3d14df24a6dd00438da5db8ceba7794c856f51c59578020379d8db6560d2,-
AQ116-Q5,assessment,116,"9,10.1,10.2",2,Approved,c58c3be3df9c37909bdc8bf9b56034f24fd821949d62d7f647c2e61e6233216d,-
AQ121-Q1,assessment,121,"10.2,10.3",2,Approved,c783879cc9e243b392cf4ff3c08f133f38eaf145b88e2328b15ca9824be0dafb,-
AQ121-Q2,assessment,121,"10.2,10.3",2,Approved,58f7228330c8f321869979b22af8e9c334d05753f53a99968ab707105676c247,-
AQ121-Q3,assessment,121,"10.2,10.3",2,Approved,8747f1d6ffa6fe041d8420202c014a0f3f0cd0a440a9a63c29b0642464c41a8f,-
AQ121-Q4,assessment,121,"10.2,10.3",2,Approved,47ab57d5dea76948b5adf408c06a50cbabcaac2a8246087102b3b4535c1ba6e2,-
AQ121-Q5,assessment,121,"10.2,10.3",2,Approved,ed30864cdcde47dfdb99d74e3249be84a6ca5fb5a925a1795c7f7058c31d8309,-
AQ126-Q1,assessment,126,"10.3,10.4",2,Approved,feea0b4de408d19e01256c0e6c9baac21daf19be4b0220c05a938c36e0b05ae8,-
AQ126-Q2,assessment,126,"10.3,10.4",2,Approved,ea4cc63c1f83b1c81fe3d60d48de5756a17913b97c1acdd7ed937761abba71e1,-
AQ126-Q3,assessment,126,"10.3,10.4",2,Approved,9bd6757f77192a868e93d51b571f7b2d8953a2b21aa90b5a3703f4a537be1fce,-
AQ126-Q4,assessment,126,"10.3,10.4",2,Approved,f3eaff7e758c80fe921f6fd153326e22369dfbc0b5529fa75b2230092b4be801,-
AQ126-Q5,assessment,126,"10.3,10.4",2,Approved,325410b9d9427541c1b0879f475643cd2f422fc49817bd16bcb73402f44ba96a,-
AQ131-Q1,assessment,131,"11.1,11.2",2,Approved,42fcde8a604fed894249ccc0d7b7789451185bb8f64bb384a651612b55ccce76,-
AQ131-Q2,assessment,131,"11.1,11.2",2,Approved,dd1e34199fa3a0723a43e72748bd26f8d2ccc1181994d842c112e0214825c804,-
AQ131-Q3,assessment,131,"11.1,11.2",2,Approved,627edb0ed4c3ac2bb4cfe2d9d8f38d42123585e5be3060f2a7abea750fa9b653,-
AQ131-Q4,assessment,131,"11.1,11.2",2,Approved,4eb0035bb71b2772fc9c53a4aa5dffeb811a344430de6760404afa36791f47df,-
AQ131-Q5,assessment,131,"11.1,11.2",2,Approved,29f98a83b27c1a1001b2cd41653a682b948ed7f18117408cefcd49d2acd7f801,-
AQ136-Q1,assessment,136,"11.2,11.3",2,Approved,bfac68fe89ce66985b10287f0c4fe3a74b75844af9875ea29f230653cade63fb,-
AQ136-Q2,assessment,136,"11.2,11.3",2,Approved,34ccb17c86d5cb51e4a32cb21c53de864a7fa7dbdfcaca5c2e7dd1f9ee9274f0,-
AQ136-Q3,assessment,136,"11.2,11.3",2,Approved,26e42bc056ba0b76918462928018eba2ea61062e2522bf6e03eec5b6e68c1e33,-
AQ136-Q4,assessment,136,"11.2,11.3",2,Approved,45fc79fb68045fcc3294e1a1482a3cd88ccd775c37215c7008c988133436e23c,-
AQ136-Q5,assessment,136,"11.2,11.3",2,Approved,085395f56fe2ce35adb958873bd6c4c201309674da9f7005e7e3583eac040e86,-
AQ141-Q1,assessment,141,"11.1,11.2,11.3",2,Approved,b607badf8951d219e294f6f95e45d834afdd2bd1d272961b55c4f2a7c11df84f,-
AQ141-Q2,assessment,141,"11.1,11.2,11.3",2,Approved,42085c0ad3a5227cf20df8812e990ec55a91b92ca735b5705017777c8602adfe,-
AQ141-Q3,assessment,141,"11.1,11.2,11.3",2,Approved,5df3393f90576dd1a0bb429c3098a97b560ad780effa3816784ea5a1086d69a5,-
AQ141-Q4,assessment,141,"11.1,11.2,11.3",2,Approved,a34f249685467bcb0a23c0e3c349645a8cff276e6e211c35b3bc05c41e23026d,-
AQ141-Q5,assessment,141,"11.1,11.2,11.3",2,Approved,cc3e79ea6fa5e5fbfbad78ab3db22146fb265b0842e390b4578442a74ce3e03e,-
AQ146-Q1,assessment,146,"11,12",2,Approved,46a37e0eb1628600a6f348528666ef42dc091b397f941813ef977ab928531a7f,-
AQ146-Q2,assessment,146,"11,12",2,Approved,26d8a903714121082cbd6b9ee3cc35b9a1777159a3b56492295ffa4fa0ad175b,-
AQ146-Q3,assessment,146,"11,12",2,Approved,be52c1084599d8819e563b3fb48b2b0c7590f2dcabe87f706e27d6b207a0498a,-
AQ146-Q4,assessment,146,"11,12",2,Approved,387192ec4d97af1f2ee3c7f0ca88b69a11fa5158dbfc97f9ecdb5345e986aae2,-
AQ146-Q5,assessment,146,"11,12",2,Approved,6ad1bb72318aa19e8bd128841e40089d8014f175929331122462d034dc0e88ef,-
AQ151-Q1,assessment,151,"9,10,11,12",2,Approved,057a77600a482f57aa106f240492bea8767b1ee123c04888c60f772874326e9d,-
AQ151-Q2,assessment,151,"9,10,11,12",2,Approved,d7e29743ea357442ed1d4065d6779007955f938e37a4bb1da5af200d0aa77b52,-
AQ151-Q3,assessment,151,"9,10,11,12",2,Approved,5b5130e78c285f456bb324568f3342a6b273814c45d122fb10f9e2ec61a4cdd9,-
AQ151-Q4,assessment,151,"9,10,11,12",2,Approved,21b8cbf3776139ffe725b74b6329afdfd2050d0261e9244dc219abbdc1f1816c,-
AQ151-Q5,assessment,151,"9,10,11,12",2,Approved,b3d58d6881fc0d471a7104b861e4b0b5f65d9029f015af83a69448c27edcfe4b,-
AM021-Q1,assessment,21,"1,2",4,Approved,f53465a16407deeefd5999209ea0ad5a3b6a3a200b45bb4f9d34c7f09e63578b,-
AM021-Q2,assessment,21,"1,2",6,Approved,08afa6a3de7e65606c266c5acfe321601693cfdd47e0e3e5a9b6d72b28e8b8f0,-
AM021-Q3,assessment,21,"1,2",6,Approved,8cc80db738d27fb164ae2f7240c96e7b0bbb6040cd7197c2907d3df8c1ef05d2,-
AM021-Q4,assessment,21,"1,2",8,Approved,140a04e40590e0e7be23a7fc4410c4a5e9e65a88d7cdfb24934ccc67106d734b,-
AM021-Q5,assessment,21,"1,2",6,Approved,2b6bf0fa356c57f63d6bb9845085ab76483acf3c55cf8f5ed84e606e93c05805,-
AM041-Q1,assessment,41,"2,3",4,Approved,e29f8ce5a7f0b2ef68645b5f94e9db10b63ec231fa17ea5a8c9788dfe90c0d92,-
AM041-Q2,assessment,41,"2,3",6,Approved,086a6daa38708683075be183d7af8e374ee7e352d73d38acf250e5a2588b9218,-
AM041-Q3,assessment,41,"2,3",6,Approved,1244bd9de039719a36cb95f122c3aacdf5575eb52bc3fc3e050ce88691331892,-
AM041-Q4,assessment,41,"2,3",8,Approved,98a6358a4fae55268cf1149bf2564a8dce7bf74b454098c04347194424cf9e65,-
AM041-Q5,assessment,41,"2,3",6,Approved,a733efd1f334e4e523a6a5ed1abc45490fa502fbfb7b05292b8499f9a752eec8,-
AM061-Q1,assessment,61,"4,5",4,Approved,7341979d3181a07c8f4e2c123cb1c8a55cd7ef9a13b7b8059ceafff5980c9d52,System Software
AM061-Q2,assessment,61,"4,5",6,Approved,7c9cdee2952a21ee3424a80cf98f4a2b21d145ee2558df816c7363317672720c,System Software
AM061-Q3,assessment,61,"4,5",6,Approved,0eebe2c62f239d5fdb3aea35337a33489fb1c504b63f9ce1a4ad6a05a4cc3575,System Software
AM061-Q4,assessment,61,"4,5",8,Approved,a2b83a1889c7f33215068ec2abb1ca8a676023fd91d712f4e891d77153c7ca56,System Software
AM061-Q5,assessment,61,"4,5",6,Approved,6e32579331cddb55bb99cfc7e524c2293a18cfb9123d83733d326642fae6a22c,System Software
AM081-Q1,assessment,81,"6,7,8",4,Approved,565856fae74c0ee610087cc29dcb56aaaf65169ec6a471166226fbe9f08b7ef3,Security
AM081-Q2,assessment,81,"6,7,8",6,Approved,ad43a9359e5a92ff9c91589615258bb8bda62e7b0b8ccc9b86f305f24f6eb5e8,Security
AM081-Q3,assessment,81,"6,7,8",6,Approved,2e34d8518b8e07a14ab5e67dc05692ecb646666f920a851f29ba6caa8aa8ee6a,Security
AM081-Q4,assessment,81,"6,7,8",8,Approved,b173e15ed1754a857cf7777decade92e8a44ddbf9cd7a1095a33a0847671f67e,Security
AM081-Q5,assessment,81,"6,7,8",6,Approved,5613ab972b6e1bd1feaf6c35f9087f32f41a96fb3d34fdfc75315342e55f2f8f,Security
AM101-Q1,assessment,101,1-9,4,Approved,1b342c1006cce5b6f2b95e3eb84458889544ddcabb871e2cc2ec52c830e93b47,-
AM101-Q2,assessment,101,1-9,6,Approved,26ec64ac92d2148a8b78d29b47106a0a32480e8ed2728bd0ecba435bb15391f1,-
AM101-Q3,assessment,101,1-9,6,Approved,6781eccf74087ebd012fdd31e6804cd9b3e5b9974306a5deae9653885d7ada06,-
AM101-Q4,assessment,101,1-9,8,Approved,6de974126fdde8deed0cc8724b58f485ee1ffd43a73b874d6ea0247dccab13d8,-
AM101-Q5,assessment,101,1-9,6,Approved,3b81ee415e790841de109b2a05182d925149bc47eb330612e9ecb8df3c2a55a4,-
AM121-Q1,assessment,121,"9,10",4,Approved,485b101c03ea46d5abbfc73e42bdafc08f8796b81bfca0f28fca520f481bdf66,-
AM121-Q2,assessment,121,"9,10",6,Approved,d8418320066b6e04389db8522789441eed67538a6dc2ba09c99e9a266cd11035,-
AM121-Q3,assessment,121,"9,10",6,Approved,e0a5f85fc962b0d87e95a574dd301303ba15d49bef53a2991533279c9f84d6af,-
AM121-Q4,assessment,121,"9,10",8,Approved,af45eb27e441c6ae3f4e104e3afcc727dbff23e562eb74dc036ab7494c1c2757,-
AM121-Q5,assessment,121,"9,10",6,Approved,e853e58ae7d394e4cbe8af0054561ed45bb224ef8ff791679cd29bde2f91e646,-
AM141-Q1,assessment,141,11,4,Approved,478599a3741ca4224bc5ea4d0db797ccb63a7fcc26f7adfadb77090c620f4b90,-
AM141-Q2,assessment,141,11,6,Approved,635d9394dece87a45b44553cc680fa5a82fbf4128cca9c7750a9a5596ce42233,-
AM141-Q3,assessment,141,11,6,Approved,189e3c7279bedbf100db6eadd11bc33ee0740df5bf324fa3048efb76d3140e99,-
AM141-Q4,assessment,141,11,8,Approved,9be05a8d31be51b70cc2e9981a2893de10cb64566000dc5058e37d877cdf7db2,-
AM141-Q5,assessment,141,11,6,Approved,c77e067a5dcc6204d38d2c172e35f79b9e0033da356f9203e342ea1644c3aba3,-
AR016-Q1,assessment,16,1,4,Approved,92ae056a5192ea629a590cf19888ec7feff5be5b052d3ecf50fdf966ddfc0e9c,-
AR016-Q2,assessment,16,1,6,Approved,9533eb1f9e8186ed2c1a44788710c59b6cc42af17df369ef842652d8778f5883,-
AR027-Q1,assessment,27,2,4,Approved,dfa250986292e27dfb339aa4b00297340db95582f6881ec6630a888170b4643d,-
AR027-Q2,assessment,27,2,6,Approved,e07120bb9a7f60ef7fb1dafc569f65f8cae097d31f83ed74f3cee5e723530b00,-
AR041-Q1,assessment,41,3,4,Approved,ac4a509e73004e1b9c7a11ac9768d0228130b6be16a8694021bf8865e7ae26a9,-
AR041-Q2,assessment,41,3,6,Approved,b9d2d755e428ebf857ab83a0046247fb9270b9a404fed48987486b64ebeb8462,-
AR052-Q1,assessment,52,4,4,Approved,760269fc311626a07ff900e26ef7155c4f35434b8ed291b8110df43e3c904315,-
AR052-Q2,assessment,52,4,6,Approved,5c74e0a289fbfbe3ab375f883e745c1425aef6161a672ed2864db79a062f3769,-
AR062-Q1,assessment,62,5,4,Approved,dc7d1c6faf7998b37a43855ff2d014adf82277c1143ee38872a2abec78b9143f,System Software
AR062-Q2,assessment,62,5,6,Approved,8a8265c9732922bb1ea209613f4d87099eb0a8faadf18bcb9a53630bf2c69def,System Software
AR072-Q1,assessment,72,6,4,Approved,7a6e0f1e7efc1d579578ace96b4e8893e769217d485f4ebc9d483333a2428a77,Security
AR072-Q2,assessment,72,6,6,Approved,df7a8b24c9d3a1a83cf99071c28241e8483f30e950d436dd59af319c96a427a6,Security
AR078-Q1,assessment,78,7,4,Approved,3aac21d14f114d10f6653ff4d5de411e6a1e30f628baa8faac9f4bd7ca2f9fe8,Ethics
AR078-Q2,assessment,78,7,6,Approved,3ce9bded47d464cb7b717b6999edd83d7d9d275f7e2d0afc8bbe2219b8cdf349,Ethics
AR090-Q1,assessment,90,8,4,Approved,5063905f2d071fe665a99a741ec84497e7408f9aa4b532a0c8b2af977ec4c9b7,Databases
AR090-Q2,assessment,90,8,6,Approved,c9dbb73b496cdb899a78624119e43da30be4ce297b0b62073fd45e66826be4e5,Databases
AR098-Q1,assessment,98,1-8,4,Approved,465b6e5310fdcf0ef42869b9087a9e6304c969f1dc841d4e52a5fff97d27b39a,Databases
AR098-Q2,assessment,98,1-8,6,Approved,ddca1efae2cf9e9adb081d82693db8afbeb1cf5f18d3ca6512f51f525c4897be,Databases
AR113-Q1,assessment,113,9,4,Approved,656a619bf703d948b8517585b305048ba3eb62de5451a8bb2343b732960bf2cd,-
AR113-Q2,assessment,113,9,6,Approved,2955f0e2e7ef3a5490afcaab461024e32547b524dc3c81142dde6b30be746f32,-
AR126-Q1,assessment,126,10,4,Approved,bcebb58a25e31ebc46b0ef6e62906593cc37404cf6e7d09245c2d07264668388,-
AR126-Q2,assessment,126,10,6,Approved,4ac24d2aef855b27e2f6fd5dcf60d5ed391779a6efd95cc9f88b8035e0e87da3,-
AR142-Q1,assessment,142,11,4,Approved,ac7d20e6770e6566413143f2e3091dc00563b27043261f36c2839f42a88cfc71,-
AR142-Q2,assessment,142,11,6,Approved,76b117e5a5e89d49053638f33da0004a1fa26a93268d3ad2f43fdb8840aba528,-
AR147-Q1,assessment,147,12,4,Approved,6cddfec67aa74db051d63e3e621bbca8741351b8bdc79a3274baf13730074053,-
AR147-Q2,assessment,147,12,6,Approved,30a833a42e53f5b363788dedf6779ec9021ba491d7216013574e35c427b24bcd,-
AR151-Q1,assessment,151,9-12,4,Approved,c105e6e66625b129b98e02f29f292b4a40d2a7bb46bddf6bfb9c4446ec68f0cd,-
AR151-Q2,assessment,151,9-12,6,Approved,aaded50bdd015269637320727995c49e82dc8e6bc3938da7efcca24e7f8e2c71,-
