lesson,section_order,section_id,delivery_group,delivery_role,classroom_activity,minutes,title,status,content_hash
008,6,hook,remediation-v2-stage3-optional-008,OPTIONAL,EXTEND,,What is stored for one pixel?,Classified,6a63bfea9932a4685f15c6fc5e9049bd4a36841807f6706b654993411dd0ecbb
008,7,pixels,remediation-v2-stage3-optional-008,OPTIONAL,EXTEND,,Bitmap images are pixel grids,Classified,80c1ff061f164078a8af8b5713aa32e59a11c05025470e29e15122e8d3417246
008,8,resolution,remediation-v2-stage3-optional-008,OPTIONAL,EXTEND,,Resolution: width × height,Classified,19993dbb30a79bc9c5f60e0297166f7abde7ef2622c90652ace762e3db3a7ba0
008,9,explanation-resolution,remediation-v2-stage3-optional-008,OPTIONAL,EXTEND,,Resolution: width × height,Classified,3e81b918afb8ecbaebb83d7f0f8f30cc6348b9ebd415f731f722000af2f561ed
008,10,depth,remediation-v2-stage3-optional-008,OPTIONAL,EXTEND,,Colour depth: bits per pixel,Classified,713fc1e7f11a45b7c9c43e6983e821fd9de6926364af147e26ca4fa7591a2121
008,11,explanation-depth,remediation-v2-stage3-optional-008,OPTIONAL,EXTEND,,Colour depth: bits per pixel,Classified,6a6814dc4d14c0f27402c212c61eccf475e52d5276262735f97c222c90abc3e2
008,12,formula,remediation-v2-stage3-optional-008,OPTIONAL,EXTEND,,Bitmap file size formula,Classified,f44e473545129678d03e869f5945dfe5a178bfc3695965a9d5c38bab9a6fe516
008,13,explanation-formula,remediation-v2-stage3-optional-008,OPTIONAL,EXTEND,,Bitmap file size formula,Classified,54890ab7212776e04e1e17deb2c8816406bd9fb850b02eeda9b62725d4d5a315
008,14,tool,remediation-v2-stage3-optional-008,OPTIONAL,EXTEND,,Bitmap file size calculator,Classified,2deb6cf11884681dbc84525e768417404e9f86660767dd0281da26afa4d8bece
008,15,examples,remediation-v2-stage3-optional-008,OPTIONAL,EXTEND,,Worked examples,Classified,0110bfb812e8f77e9a267813296637ba2b8aab8474973fcb0218e62d1461fdfd
008,16,practice,remediation-v2-stage3-optional-008,OPTIONAL,EXTEND,,Practice with instant checking,Classified,5ca5af8f97f67f2f2d8808359cb739057fcf02231c410fb89cfab4555251c617
008,17,debug,remediation-v2-stage3-optional-008,OPTIONAL,EXTEND,,Fix the file size mistake,Classified,c827649fde3979ef94f906327097e3e95936ab4fa2b5f77cf65b4faa9392b7a3
008,18,exam,remediation-v2-stage3-optional-008,OPTIONAL,EXTEND,,Questions with expandable MS,Classified,2891d078af9b47492d149653881083b19c1f4b0c4976da9010a3dbbad1f7a56a
008,19,summary,remediation-v2-stage3-optional-008,OPTIONAL,EXTEND,,Every pixel costs bits,Classified,6aabb48ca4c969738e975d7029a0642f9788f193b209b59a026f66c43adc010a
008,20,homework,homework,AFTER_CLASS,HOMEWORK,,Clear tasks,Classified,c5c7607f829d6c82f12d4e49966df147510df805dc89390d4073dac281169f77
009,1,stage2-completion,stage2-completion,CORE,TEACH,,Bitmap file-size calculations and metadata,Classified,11091115f96b0ece98efb4c8adce4e47f9b59da5503d4e613b63115a50da8927
009,2,stage2-practice,stage2-practice,CORE,PRACTISE,,Bitmap file-size calculations and metadata: apply and assess,Classified,edc45a143ee0db27b2453f07f29e279ce2543bfc850b3acbb044fb121876cb2a
009,3,overview,remediation-v2-stage3-optional-009,OPTIONAL,EXTEND,,Show each stage of the calculation and include the required units.,Classified,849178b2cc606e0e98914c0e43cb4fc85e7db411cb388db75f0d2de0c4547e5a
009,4,delivery-02,remediation-v2-stage3-optional-009,OPTIONAL,EXTEND,,Why this matters,Classified,13fac6a8c66e1d7b9c46b898899f6d7036c2184edd2054c6a7e75d5ba3b51d3a
009,5,hook,remediation-v2-stage3-optional-009,OPTIONAL,EXTEND,,A file is 64 000 bits. Is that 64 000 bytes?,Classified,7eadba735a08cb99ee7c1bdc67330f697dc6ba46e5cc8957bc8646eaf28e3d16
009,6,chain,remediation-v2-stage3-optional-009,OPTIONAL,EXTEND,,The calculation chain,Classified,5d3dd8315ff74a2b47f717927f68d49a7fb6c38a6cf55cc477cc494ac02e8a0a
009,7,explanation-chain,remediation-v2-stage3-optional-009,OPTIONAL,EXTEND,,The calculation chain,Classified,c9f193bb5f84a36be80ef7826e5e9889d852cd15f8f83c1ea5cdf00fe3555d46
009,8,metadata,remediation-v2-stage3-optional-009,OPTIONAL,EXTEND,,"Metadata is data about the image, not the pixels themselves",Classified,4d9352411accd1f9904d96566b8d07fac3daeeb40c036e54e9f0b482ce4cde7a
009,9,explanation-metadata,remediation-v2-stage3-optional-009,OPTIONAL,EXTEND,,"Metadata is data about the image, not the pixels themselves",Classified,b9efcb07860cde18b1b5f15bbfcc0072343ebd44e717bb592352130b48c0e02f
009,10,units,remediation-v2-stage3-optional-009,OPTIONAL,EXTEND,,Units: do not trip at the finish line,Classified,3e9897db75396296736363637a73eb59f4739a87c53b379ec735657d8431b751
009,11,explanation-units,remediation-v2-stage3-optional-009,OPTIONAL,EXTEND,,Units: do not trip at the finish line,Classified,15f37d4f59c28560e051187082d448ada09c702287d225dec0f44dfe3f1fb90e
009,12,tool,remediation-v2-stage3-optional-009,OPTIONAL,EXTEND,,Image size calculator with metadata,Classified,2f46e4ced6b02d86e8a01192e877d711f3c2d3a3becd9da74a635a5fb0d425e6
009,13,examples,remediation-v2-stage3-optional-009,OPTIONAL,EXTEND,,Worked examples,Classified,2177020831e2c0ec64d5f2ac20aef2b9ace0b831f5f2a3f454fcc14cc642c46e
009,14,practice,remediation-v2-stage3-optional-009,OPTIONAL,EXTEND,,Practice with instant checking,Classified,5ca5af8f97f67f2f2d8808359cb739057fcf02231c410fb89cfab4555251c617
009,15,debug,remediation-v2-stage3-optional-009,OPTIONAL,EXTEND,,Catch the common wording error,Classified,e57c92aec3e7dc69bc45ece08fe0b1e9174dd064aa3b04454332620f53e7f43e
009,16,exam,remediation-v2-stage3-optional-009,OPTIONAL,EXTEND,,Questions with expandable MS,Classified,2891d078af9b47492d149653881083b19c1f4b0c4976da9010a3dbbad1f7a56a
009,17,summary,remediation-v2-stage3-optional-009,OPTIONAL,EXTEND,,Read the wording before the calculator,Classified,54377b6b24860fd0629f56d44f1a56b9a265168e26863a0d6619e5f6c6398853
009,18,homework,homework,AFTER_CLASS,HOMEWORK,,Clear tasks,Classified,186a518c9f93667db69db2ae5f43aab489b8fedcb3c9ddac749d8ec60397879d
010,1,stage2-completion,stage2-completion,CORE,TEACH,,Vector graphics and drawing lists,Classified,db3f8ce7505e5dc3b5939cbb6b0c1f20b090fe9f7cab11b5140ea605e5dab722
010,2,explanation-drawing-list,drawing-list,CORE,TEACH,,"Vector drawing list: objects, properties and redrawing",Classified,690d0e66b8e6aa0033176ee7d98c2e01cffd123ce86bc77cd463524197e93926
010,3,stage2-practice,stage2-practice,CORE,PRACTISE,,Vector graphics and drawing lists: apply and assess,Classified,c02fcdd8a07bb9649caafcbd5028ce81c6bd1f3178ca586cb687a2b8092f4930
010,4,overview,remediation-v2-stage3-optional-010,OPTIONAL,EXTEND,,"Store instructions, not pixels",Classified,c0d8e56c68070fd54d7df85fd0b358040c92ec64e9cbdc9b2b03c5ad82c56f49
010,5,model,remediation-v2-stage3-optional-010,OPTIONAL,EXTEND,,Read a drawing list,Classified,a4b03537a811b78914ac235ddfcba1b47c8f910b11e0a3c3fc8ebf28db6cabcd
010,6,choice,remediation-v2-stage3-optional-010,OPTIONAL,EXTEND,,Choose bitmap or vector from the task,Classified,d327a8a09f87fa3bb12f847d4e6f16509dfd0ebbf90abfe4de056e9ec7ea2a57
010,7,exam,remediation-v2-stage3-optional-010,OPTIONAL,EXTEND,,Questions with expandable mark schemes,Classified,47c58da33ae4048a078c69babb14b4c53e5fa3e316390b20c4af1d381faeea92
010,8,summary,remediation-v2-stage3-optional-010,OPTIONAL,EXTEND,,Vector encoding in three steps,Classified,7cee5f57873c0aba99a7d3638a9113545fe01b31c3226ace654ef898a3c7bc7f
010,9,homework,homework,AFTER_CLASS,HOMEWORK,,Apply the representation choice,Classified,7bff941066500d6d14fad66520aa785a4cad2421931d09db995bf961672868f0
011,1,stage2-completion,stage2-completion,CORE,TEACH,,"Sound sampling, sampling resolution, accuracy and storage",Classified,890d1975665ce9221481e8e282739e2e8e60b6345141084009a0cf2c8efce0c1
011,2,explanation-sampling,sampling,CORE,TEACH,,Sampling turns an analogue wave into digital values,Classified,64d2498a7f8055a07b48573aa4089abef099bfe82ebd0a4aeb41cefa2cf20776
011,3,explanation-resolution,resolution,CORE,TEACH,,Sampling resolution: bits per sample,Classified,37b2689c06c267d56fc2edfe918ce5408f111bf026228bb5f421aec6fd4ce0d6
011,4,stage2-practice,stage2-practice,CORE,PRACTISE,,"Sound sampling, sampling resolution, accuracy and storage: apply and assess",Classified,51de67ee0d213bb98b3d07d4cbaf2286f7b1ae6e178f74897b79afe50a5af944
011,5,overview,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Sound becomes data when we measure it again and again.,Classified,ea8e39dff190d197a64cd98c112756d6e8d7db94b4d637ebcc4154503518e50b
011,6,delivery-02,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Why this matters,Classified,9fa1def5f36dc2700a18d0457163ff8239b77755a7e29b7206ed246cbf81fef1
011,7,hook,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Which change stores more measurements every second?,Classified,4d2768413548f3c1275c5b99f5a639b02f446d4a5d2bef8ef05673de47ccb9cb
011,8,sampling,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Sampling turns an analogue wave into digital values,Classified,4db1d1727979dc44496d20c8aeabf355229cff2b13b663424a541b1b8be6a0bb
011,9,rate,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Sampling rate: samples per second,Classified,134ff9e8618ac006a792c23fb22dbb08b38d0c2a65cbd891fd0ba203500ce420
011,10,explanation-rate,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Sampling rate: samples per second,Classified,d55157c85c8a33d9ea019bcc439b3a312b3bf4303503562a87310fae193eedfc
011,11,resolution,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Sampling resolution: bits per sample,Classified,aaf7c4c5cd58335a228854438d06c2eea49bf34ae293b3a2701010d6f4023611
011,12,duration,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Duration: how long the sound lasts,Classified,58de469d5c29604a680f4d5e243fbd8678de39977af013ac2b15179814e5b12b
011,13,explanation-duration,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Duration: how long the sound lasts,Classified,b9480babb19a8a003c648550cf29a24bf42e031e7d20977738a06115edee308e
011,14,formula,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Basic mono sound file size formula,Classified,1213402b68403178aa16a9c77c14bc47dc003c65f51bbb85a5fc35fdbea9018b
011,15,explanation-formula,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Basic mono sound file size formula,Classified,121aa1b609a36e4a4468c222248c3806ab66af1dfb3aede74c073371b582ecec
011,16,tool,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Mono sound size calculator,Classified,945246dd7e92cb87b00ab6a1059de1ce3fb8fdf23f86da07aec91966ecd76864
011,17,examples,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Worked examples,Classified,88cfe44d3e51a8c765b95f3bdcff5b02fc82dd0f18a57654e2c84f52fe36844f
011,18,practice,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Practice with instant checking,Classified,5ca5af8f97f67f2f2d8808359cb739057fcf02231c410fb89cfab4555251c617
011,19,debug,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Fix the sound calculation,Classified,3d5639beebbc79f1f2be0971bddcde564536694b9c3d1210ad7bd34893eda774
011,20,exam,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Questions with expandable MS,Classified,2891d078af9b47492d149653881083b19c1f4b0c4976da9010a3dbbad1f7a56a
011,21,summary,remediation-v2-stage3-optional-011,OPTIONAL,EXTEND,,Sound file size has three levers today,Classified,f1721a92214de5fc0f441b754473731259faa07f54791b52c918fb3ccfeda131
011,22,homework,homework,AFTER_CLASS,HOMEWORK,,Clear tasks,Classified,2b1419349ee70013c15213ec6c8425ccd5022962fcb466b10fd01b1a9314d20d
012,1,overview,remediation-v2-optional-012,OPTIONAL,EXTEND,,Sound file size is multiplication with consequences.,Classified,7e7cef527930a04612ec99739b08e75959c1a30af16eb444858383853897813e
012,2,delivery-02,remediation-v2-optional-012,OPTIONAL,EXTEND,,Why this matters,Classified,7db749548628e16109a735b9002852f9e0d8eb20674a7da858da045230d780ec
012,3,hook,remediation-v2-optional-012,OPTIONAL,EXTEND,,A mono clip becomes stereo. What happens to size?,Classified,2e6c640bfb4227b874c6468aaebd7fe72d0eecb3dd9d6afb54b64b9f0dbe248d
012,4,formula,remediation-v2-optional-012,OPTIONAL,EXTEND,,The full uncompressed sound formula,Classified,bc15971a605a3d2f9bc509f9f1a50f790d0bfcdb5713dcbef577549879bb7234
012,5,explanation-formula,remediation-v2-optional-012,OPTIONAL,EXTEND,,The full uncompressed sound formula,Classified,99fae37f7cc80d1e1f0845ecf4164562d49bc2c1e388ae6c4a707c890f5d2cea
012,6,channels,remediation-v2-optional-012,OPTIONAL,EXTEND,,Channels: mono and stereo,Classified,89ef097f7a1bb84089e6f6f4dfbac9609d76a5dd36be6a5455fd095c653caabb
012,7,explanation-channels,remediation-v2-optional-012,OPTIONAL,EXTEND,,Channels: mono and stereo,Classified,5532ab8076495284bf680b49de4deeaf211fa4c3cfeb71ce92d43046cf7c43c6
012,8,units,remediation-v2-optional-012,OPTIONAL,EXTEND,,Unit conversion without changing the answer,Classified,7ce0841d9569813da7b992fc9a13e9546b46b9a820644d9566af37273cd0b276
012,9,explanation-units,remediation-v2-optional-012,OPTIONAL,EXTEND,,Unit conversion without changing the answer,Classified,46a6335dca7d2988a1655b9a970de99ed2ffdc30f7e72114e2dd02da756ebdf9
012,10,tradeoffs,remediation-v2-optional-012,OPTIONAL,EXTEND,,Parameter changes and consequences,Classified,d412db5e2bae5fb2f3782b001175161fcbac902ab9db7e716a17256a8518d57f
012,11,explanation-tradeoffs,remediation-v2-optional-012,OPTIONAL,EXTEND,,Parameter changes and consequences,Classified,6a9d6ee0faf2c0532e7c7ff763e91a8f4e1062627477066f0aaeecdce9e46fc6
012,12,tool,tool,OPTIONAL,PRACTISE,,Sound file size calculator,Classified,8229e52c97b906f53ebe92eb89d375f1117f518d67f2e9898b7b3d8d7c9c2622
012,13,examples,remediation-v2-optional-012,OPTIONAL,EXTEND,,Worked examples,Classified,83ad48f938dcd0a947c670f138e3a00e44d0540bc168cfcbfc500947dd51840c
012,14,practice,remediation-v2-optional-012,OPTIONAL,EXTEND,,Practice with instant checking,Classified,5ca5af8f97f67f2f2d8808359cb739057fcf02231c410fb89cfab4555251c617
012,15,debug,remediation-v2-optional-012,OPTIONAL,EXTEND,,Find the missing factor,Classified,f2543a239154c87b182c9e716c924ef9d2d1779c6fce070799074aa62c6641ef
012,16,exam,remediation-v2-optional-012,OPTIONAL,EXTEND,,Questions with expandable MS,Classified,2891d078af9b47492d149653881083b19c1f4b0c4976da9010a3dbbad1f7a56a
012,17,summary,remediation-v2-optional-012,OPTIONAL,EXTEND,,Write every factor before every answer,Classified,3497d3547badce4c03ad5b6ed63982004fe264d3e912b8f971afc8fc35feec64
012,18,homework,homework,AFTER_CLASS,HOMEWORK,,Clear tasks,Classified,73e7908950eedf96b279286808fc8cb54c9e9ce1669da92fdc2dc211f11755ee
013,1,stage2-completion,stage2-completion,CORE,TEACH,,"Compression methods for text, bitmap, vector and sound files",Classified,ac689df7317e3a9b1734665cc33fe22e1a988923220c50c0e9bb12c1f6c2ff9a
013,2,explanation-lossless,lossless,CORE,TEACH,,Lossless compression: exact reconstruction,Classified,8c54a64a868d4f280ef2a88e66a91c2ed3ac3f0373fb81539e0c677c5b6c760b
013,3,stage2-practice,stage2-practice,CORE,PRACTISE,,"Compression methods for text, bitmap, vector and sound files: apply and assess",Classified,9fbb58b64fc1ed2aec89a906f61a952288d1c784d5b7de2b2dc82cffc34a76be
013,4,overview,remediation-v2-stage3-optional-013,OPTIONAL,EXTEND,,"Compression makes files smaller, but the method matters.",Classified,c1ccb46490d60d07e5d557985309fae32171913ddf8fb74cf82261425baab502
013,5,delivery-02,remediation-v2-stage3-optional-013,OPTIONAL,EXTEND,,Why this matters,Classified,836f497083619b0cb8d8d95ac6f521fd78fdee6cf353ee34cfbda2bb715e0ba9
013,6,hook,remediation-v2-stage3-optional-013,OPTIONAL,EXTEND,,Which file must use lossless compression?,Classified,70f907aefed26cc9ed29e1d3e1712706004a5c147ee3fc01bdd286150990bc92
013,7,purpose,remediation-v2-stage3-optional-013,OPTIONAL,EXTEND,,Why compress data?,Classified,05e58d2cfd9694909991aa3b7ea196e43f1efd7783797ea3bd441141f206e2e1
013,8,explanation-purpose,remediation-v2-stage3-optional-013,OPTIONAL,EXTEND,,Why compress data?,Classified,159e59eeda82ea99de4e0bf926562079fabf0b3b22a8e5c99822a1dd8a7af0b9
013,9,lossless,remediation-v2-stage3-optional-013,OPTIONAL,EXTEND,,Lossless compression: exact reconstruction,Classified,529cb63abff20796e75185049eba28286d76d2ce215554c5001ca891052d5456
013,10,lossy,remediation-v2-stage3-optional-013,OPTIONAL,EXTEND,,"Lossy compression: smaller, but not exact",Classified,b242aad70504eba2b85bc8702402ca0d5481f7e00cabfbd2ad4ea0a9ee4e0f8e
013,11,explanation-lossy,remediation-v2-stage3-optional-013,OPTIONAL,EXTEND,,"Lossy compression: smaller, but not exact",Classified,1dd261090e04b228a312ab0885657a03e046a749ea928158c701031cb7d41672
013,12,ratio,remediation-v2-stage3-optional-013,OPTIONAL,EXTEND,,Compression ratio and saved space,Classified,d22613e009dcc9b6987951704e2a47edf83f2f579acc32be2efd76b69a1255db
013,13,explanation-ratio,remediation-v2-stage3-optional-013,OPTIONAL,EXTEND,,Compression ratio and saved space,Classified,834ff5a5a0a1c91a7276109259784f965b62f8eb389bcbdf5358c970f694884e
013,14,tool,remediation-v2-stage3-optional-013,OPTIONAL,EXTEND,,Compression result calculator,Classified,59988c3116d04ac18df47244e828c00762a5ecb46284c5b80cc9923c2270f026
013,15,examples,remediation-v2-stage3-optional-013,OPTIONAL,EXTEND,,Worked examples,Classified,1bf696cab6b39cc73cceebf747730ad728e4c68e0f73a5d2348d7f3c857a5cdb
013,16,practice,remediation-v2-stage3-optional-013,OPTIONAL,EXTEND,,Practice with instant checking,Classified,5ca5af8f97f67f2f2d8808359cb739057fcf02231c410fb89cfab4555251c617
013,17,debug,remediation-v2-stage3-optional-013,OPTIONAL,EXTEND,,Correct the compression myth,Classified,a76b96d78c6d32a6fbf17f245bf77ad2981806cbf8385bae3f8fdb7bdc87ce1b
013,18,exam,remediation-v2-stage3-optional-013,OPTIONAL,EXTEND,,Questions with expandable MS,Classified,2891d078af9b47492d149653881083b19c1f4b0c4976da9010a3dbbad1f7a56a
013,19,summary,remediation-v2-stage3-optional-013,OPTIONAL,EXTEND,,Compression choices depend on purpose,Classified,2fbe194e3ae6b1a7b18220eeb19a6eee9ab173aafe0f18b9fd4c79f5365972ab
013,20,homework,homework,AFTER_CLASS,HOMEWORK,,Clear tasks,Classified,6e705a3bd967be7248b162ee5bc792565e62007a3717733b44c5486179d6377d
014,1,overview,overview,CORE,TEACH,,Compression likes patterns. Randomness is less polite.,Classified,91b95e08850a231e1f29fe0a12c4294aa762b7ef997ff5a826aebeffc9dfc95e
014,2,delivery-02,overview,CORE,TEACH,,Why this matters,Classified,7ca6034d5af8b85580212a997ba2be28c60dd6cfa6838057b3e4dd977f3cf1fd
014,3,hook,hook,CORE,ASK,,Which string is most suitable for RLE?,Classified,9bb07634f79933828ddddbad68ebecf3248854fa8d2d3f04e7e7d183b8c4e91d
014,4,rle,rle,CORE,TEACH,,Run-length encoding,Classified,0b92a8cb59d4ed85c05e1f543d73c9100a65a2b74496764bf81a8fe4683fabce
014,5,explanation-rle,rle,OPTIONAL,EXTEND,,Run-length encoding,Classified,7bfcce26516b1696372bd261e163c6d21ae3f5e4544064c3876bda5fa7a49071
014,6,dictionary,dictionary,CORE,TEACH,,Dictionary-style compression,Classified,ba8ab88d37de3a27fabae85baaf8a7ff1f3a87598ef8ae2fafbccbce58d902d3
014,7,explanation-dictionary,dictionary,OPTIONAL,EXTEND,,Dictionary-style compression,Classified,9964aa189336460e531954c1171274073d561692d95a6bb760715d4c664e9726
014,8,effectiveness,effectiveness,CORE,TEACH,,When does it help?,Classified,828746f7629f491a1e5498c9c7af91b86c79a287d778ad7420b79d4e1beeef2b
014,9,explanation-effectiveness,effectiveness,OPTIONAL,EXTEND,,When does it help?,Classified,344dc38d11387448fe6208711fc169212b85490b4e1282a3ebded3c007df6ad1
014,10,tool,tool,OPTIONAL,PRACTISE,,RLE encoder and decoder,Classified,b88f5a1f4698b0c389cf3de50bc9846b94a35d663ff15c0e791243d4133a7f53
014,11,examples,examples,CORE,TEACH,,Worked examples,Classified,45bb213c62fc71e6fc6ba2096331d5fd4ccd1f42a28ff949d51e74a951db6fa0
014,12,practice,practice,CORE,PRACTISE,,Practice with instant checking,Classified,5ca5af8f97f67f2f2d8808359cb739057fcf02231c410fb89cfab4555251c617
014,13,debug,debug,CORE,CHECK,,Fix the run count,Classified,3554b8e9556ab8cb2ea2fdd89595bff27a5df3b74e393ec75116a02dc5c6eca6
